Richard J. LeBlanc;conf/icdcs/DasguptaLA88|conf/icdcs/LeBlancR85;Tokyo Dental College;http://www.tdc.ac.jp/;N/A
Richard J. Lipton;journals/tods/DobkinJL79|conf/icde/SalemBL92|conf/sigmod/LiptonNS90|conf/vldb/LiptonN89|conf/pods/LiptonN90|journals/tc/Garcia-MolinaLV84|journals/cacm/DeMilloLP79|journals/cacm/DeMilloEL78|journals/jacm/LiptonS77|journals/jacm/LiptonED76|journals/jcss/LiptonN95|journals/jcss/DobkinL79|journals/jcss/JonesL78|journals/tse/DeMilloDL78|journals/tcs/LiptonNSS93|journals/siamcomp/LiptonT80|journals/siamcomp/DobkinL76|conf/popl/LiptonSV82|conf/stoc/DeMilloL80|conf/stoc/KarpL80|conf/focs/AleliunasKLLR79|conf/focs/JonesLS76|conf/focs/LiptonT77;Ecole Centrale de Lyon;http://www.ec-lyon.fr/;N/A
Richard J. Littlefield;conf/sosp/ChaseALLL89;Kobe Jogakuin University;http://www.kobe-c.ac.jp/;N/A
Richard J. Resnick;conf/ssdbm/ResnickWR98;Universidad Tecnologica de la Mixteca;http://www.utm.mx/;N/A
Richard J. Schmalz;journals/ibmsj/ScalziGS89;University of Pittsburgh at Bradford;http://www.upb.pitt.edu/;N/A
Richard J. Waldinger;conf/sigmod/QianW88|journals/acta/MannaW81|journals/jacm/MannaW86|journals/tse/MannaW78|journals/jar/MannaW87|journals/toplas/MannaW80|conf/aaai/MannaW87|conf/krdb/StarrCFW98;Universidade Estadual de Maringá;http://www.uem.br/;N/A
Richard Jeffers;journals/vldb/AgrawalAJL95|conf/sigmod/AgrawalAJ92|conf/pods/AgrawalAJ92;Czech Technical University of Prague;http://www.cvut.cz/;N/A
Richard Jensen;conf/sigmod/KellerJA93;Augustana University College;http://www.augustana.ab.ca/;N/A
Richard K. Belew;journals/ml/SchraudolphB92|journals/ml/BelewF88|conf/sigir/Belew89|conf/sigir/BartellCB94;Les Roches Gruyère University of Applied Sciences;http://www.lrguas.ch/;N/A
Richard Knox;journals/sigmod/BurnsFJKMRRRT86;Nestle;;N/A
Richard Koo;journals/tse/KooT87;Universidad Privada Boliviana;http://www.upb.edu/;N/A
Richard L. Cole;journals/tods/GraefeC95|journals/debu/ColeAB93|conf/icde/ColbyCHJJMSW98|conf/sigmod/ColeG94;GlaxoSmithKline;;N/A
Richard L. Guertin;conf/vldb/SchroederKGB75;Athenaeum of Ohio;http://www.mtsm.org/;N/A
Richard L. Hudson;conf/pos/MossMH96|conf/iwmm/HudsonM92;Athenaeum of Ohio;http://www.mtsm.org/;N/A
Richard L. Hyde;conf/usenix/AngebranndtHLSS91;Pennsylvania State University - Abington;http://www.abington.psu.edu/;N/A
Richard L. Mattson;conf/icde/GladneyLM87|journals/ibmsj/MattsonGST70;Sanofi;;N/A
Richard L. Nolan;conf/ifip/Nolan77;University of East Srarajevo;http://www.unssa.rs.ba/;N/A
Richard L. Sites;conf/osdi/PerlS96;Sree Rama Krishna Degree College;http://www.srkdc.org/;N/A
Richard L. Stone;journals/ibmsj/StoneNC91;Oracle Corporation;;N/A
Richard L. Wexelblat;conf/dbsec/SibleyMW91;China Shipbuilding Industry Corporation;;N/A
Richard Lenz;conf/icde/KirscheLRW94;Adnan Menderes University;http://www.adu.edu.tr/;N/A
Richard Längle;conf/btw/AbramowiczDGLLRRW87|conf/oodbs/RehmRRLHGDA88;Klaipeda University;http://www.ku.lt/;N/A
Richard M. Adler;journals/computer/Adler95|journals/computer/Adler95a;Sinopharm;;N/A
Richard M. Karp;journals/algorithmica/HellersteinGKKP94|journals/jal/FiatKLMSY91|journals/jacm/EdmondsK72|journals/siamcomp/HopcroftK73|conf/wads/Karp93|conf/stoc/Karp93|conf/stoc/KarpMR72|conf/stoc/KarpUW85|conf/stoc/KarpL80|conf/stoc/KarpLM84|conf/focs/AleliunasKLLR79|conf/focs/EtzioniHJKMW96|conf/focs/KarpL83|conf/kdd/ZamirEMK97|conf/ppopp/CullerKPSSSSE93|conf/asplos/GibsonHKKP89;Tashkent Medical Academy;http://www.tma.uz/;N/A
Richard M. Keller;journals/ai/Keller88|journals/ml/MitchellKK86;Bundelkhand University;http://www.bundelkhanduniversity.org/;N/A
Richard M. Nemes;journals/siamcomp/TenenbaumN82;Nestle;;N/A
Richard M. Rovner;journals/tkde/BockKKRS92;Magna International;;N/A
Richard M. Russell;journals/cacm/Russell78;Siam Technology College;http://www.siamtechu.net/;N/A
Richard M. Saenz;conf/vldb/ThompsonRTS83;Augustana University College;http://www.augustana.ab.ca/;N/A
Richard M. Soland;journals/jacm/ReinwaldS66;Kyoritsu Woman's University;http://www.kyoritsu-wu.ac.jp/;N/A
Richard M. Stallman;journals/ai/StallmanS77;Evangel University;http://www.evangel.edu/;N/A
Richard M. Tong;conf/dl/VoorheesT97|journals/tse/McCuneTDS85|journals/ijmms/BonissoneT85|conf/sigir/TongACT85|conf/sigir/FungCAT90|conf/trec/Tong94;University of Pittsburgh at Bradford;http://www.upb.pitt.edu/;N/A
Richard Mander;conf/sigir/RoseMOPSW93;Airbus;;N/A
Richard Marciano;conf/ride/LudascherMM01|conf/sigmod/BaruGLMPVC99|conf/dl/BaruCGLMPV99;University of East Srarajevo;http://www.unssa.rs.ba/;N/A
Richard Mark Soley;conf/pdis/Soley93;University of Lucknow;http://www.lucknowuniv.org/;N/A
Richard Marshall;journals/spe/AtkinsonCCM83;Augustana University College;http://www.augustana.ab.ca/;N/A
Richard McClatchey;conf/er/EstrellaKGMZ99|conf/er/EstrellaKGMW98|conf/ideas/McClatcheyKEGHBFB98|conf/dexaw/BakerBCEKFGLMMV98;Islamic Azad University, Najaf Abad;http://www.iaun.ac.ir/;N/A
Richard McKee;conf/er/ReinerBFLMRR86;Meio University;http://www.meio-u.ac.jp/;N/A
Richard Mitchell;conf/uml/HamieCHKM98;Pamir University;http://www.pamir.edu.af/;N/A
Richard N. Taylor;conf/sde/TaylorBCOSWWY88;Shoreline Community College;http://www.shoreline.edu/;N/A
Richard Nartey;journals/tkde/SuJCLN98;Symbiosis International University;http://www.siu.edu.in/;N/A
Richard Nunziata;conf/icde/TsangarisKNNS96;Jishou University;http://www.jsu.edu.cn/;journals/sigmod/DogacAOD95|conf/sigmod/MaierW82|conf/vldb/BernsteinPS99|journals/scp/TelTL88|journals/cj/ChangCC92|conf/icde/VolzAB96|journals/debu/HaasMNRSW99|journals/tkde/ChenW96|conf/icde/BennKSW92|journals/jiis/SuLYAYL96
Richard O. Duda;journals/cacm/RischRHD88|journals/ac/BuchananD83; Huaihua University;http://www.hhu.edu.cn/;N/A
Richard Osborne;conf/adbis/KingNOOV97;Western Michigan University;http://www.wmich.edu/;N/A
Richard P. Brent;journals/toms/Brent78;Haramaya University;http://www.haramaya.edu.et/;N/A
Richard P. Brägger;conf/icde/BraggerDRZ84|journals/tse/BraggerDRZ85;Universidad de Monterrey;http://www.udem.edu.mx/;N/A
Richard P. Gabriel;journals/cacm/GabrielWB91|journals/sigplan/BobrowMGKKM88|conf/ecoop/DeMichielG87;Fachhochschule JOANNEUM;http://www.fh-joanneum.at/;N/A
Richard P. Hopkins;journals/csur/TreleavenBH82;Lumbini Buddhist University;http://www.lbu.edu.np/;N/A
Richard P. Kelisky;journals/ibmsj/DohertyK79;Southeastern Oklahoma State University;http://www.sosu.edu/;N/A
Richard P. King;journals/tods/KingHGP91|journals/tocs/King90|conf/sigmod/KingKW83|conf/ercimdl/DanDNSSKD98;Al al-Bayt University;http://www.aabu.edu.jo/;N/A
Richard P. LaRowe Jr.;conf/sosp/LaRoweEK91;Haramaya University;http://www.haramaya.edu.et/;N/A
Richard Pavelle;journals/jsc/PavelleW85;Tokyo Dental College;http://www.tdc.ac.jp/;N/A
Richard Peebles;conf/vldb/PeeblesM75|conf/ds/MijaresP76;Geely;;N/A
Richard Pledereder;journals/debu/OlsonPSY98|conf/sigmod/ClossmanSHKPB98;Tokyo University of Agriculture and Technology;http://www.tuat.ac.jp/;N/A
Richard Pollack;conf/stoc/FraysseixPP88;POSCO;;N/A
Richard Pollock;journals/debu/DesaiP90;Brunel University Uxbridge;http://www.brunel.ac.uk/;N/A
Richard Quatrain;conf/trec/KoenemannQCB94;Caterpillar;;N/A
Richard R. Cantone;conf/ijcai/CantonePLM83;Corporación Universitaria Tecnológica de Bolivar;http://www.cutb.edu.co/;N/A
Richard R. Muntz;journals/tods/MenascePM80|journals/debu/GolubchikLM95|journals/debu/GolubchikM94|conf/icde/ParkerMC89|conf/icde/ShekM99|conf/icde/LeungM90|conf/icde/WangYM99|conf/sigmod/BersonGMJ94|conf/sigmod/BersonGM95|conf/vldb/ShumM88|conf/vldb/MuntzL90|conf/vldb/LeungM92|conf/vldb/WangYM97|conf/ssdbm/ChiMSSTMM97|conf/ssdbm/NittelMM97|journals/mms/GolubchikLM96|journals/csur/Muntz78|journals/jacm/BaskettCMP75|journals/jacm/MuntzC70|journals/tse/MenasceM79|conf/ride/MesrobianMSNRK96|conf/ride/LeungM92|conf/ride/GolubchikLM92|conf/berkeley/MenasceM78|conf/sigmetrics/GolubchickLM95|conf/sigmod/MenascePM78|conf/ideas/NgM99|conf/eds/ShumM88|conf/ssdbm/NgWMN99|conf/kdd/ShekMMN96|conf/kdd/StolorzNMMSSYNCMF95|conf/deductive/MuntzSZ93|conf/mss/GolubchikMW95;St. Petersburg State Polytechnical University;http://www.spbstu.ru/;N/A
Richard S. Bird;journals/ipl/Bird77|journals/csur/Bird80|journals/toplas/Bird84;Université d'Aix-Marseille III;http://www.u-3mrs.fr/;N/A
Richard S. Brice;journals/tods/ShermanB76|journals/tods/BriceS77|conf/sigmod/BohrerBBCFHKKMNRRSUUW97a|conf/sigmod/BohrerBBCFHKKMNRRSUUW97|conf/sigmetrics/BriceA82;Belarussian State Technological University;http://www.bstu.unibel.by/;N/A
Richard S. Dennis;conf/icde/BellAD88;California Institute of Integral Studies;http://www.ciis.edu/;N/A
Richard S. Sutton;journals/ml/Sutton88;Continental;;N/A
Richard Sanzi;conf/usenix/TevanianRYGTBS87;Mohammad Ali Jinnah University, Karachi;http://www.jinnah.edu/;N/A
Richard Schroeppel;journals/algorithmica/CoppersmithOS86;The Cooper Union for the Advancement of Science and Art;http://www.cooper.edu/;N/A
Richard Segal;conf/agents/SegalK99;Schiller International University, Paris;http://www.schillerparis.com/;N/A
Richard Sidle;conf/sigmod/LehnerSPC00;Universidade Federal Rural do Rio de Janeiro;http://www.ufrrj.br/;N/A
Richard Simoni;conf/isca/KuskinOHHSGCNBHGRH94|conf/isca/AgarwalSHH88;Chung-Ang University;http://www.cau.ac.kr/;conf/aaai/CravenFMMNS98|conf/srds/LongP87|conf/sigmod/TheodoulidisAACKS94|conf/edbt/JohannsenLRS88|journals/jcss/ValiantP75|journals/ngc/Goebel85|conf/pods/NaughtonS87
Richard Snyder;conf/aaai/LevinsonS91;Osaka University;http://www.osaka-u.ac.jp/;journals/tods/EichW88|conf/bncod/RamfosFG91
Richard Staehli;journals/mms/StaehliWM95|journals/computer/StaehliW93|conf/fodo/MaierWS93;Tokyo University of Agriculture and Technology;http://www.tuat.ac.jp/;N/A
Richard Statman;journals/ipl/ZhangSS92|journals/jacm/BeeriDFS84|journals/tcs/Statman79a|journals/tcs/Statman79;Samsung Electronics;;N/A
Richard Swagerman;conf/sigmod/CareyCNVDRSM99|conf/vldb/CareyCNVDRSM99;Gordon Conwell Theological Seminary;http://www.gcts.edu/;N/A
Richard T. Carling;journals/computer/BrownCHKS85;Lampang Vocational College   ;http://www.lampangvc.ac.th/;conf/pods/NurmiSW87|conf/icde/OzsoyogluC86
Richard T. Shann;conf/spieSR/ShannDOW93;Tokyo University of Agriculture and Technology;http://www.tuat.ac.jp/;N/A
Richard T. Snodgrass;journals/tkde/SnodgrassGM93|journals/tkde/JensenS94|journals/tkde/JensenSS96|journals/tkde/OzsoyogluS95a|journals/sigmod/SnodgrassHMOPRRWY98|journals/sigmod/Snodgrass98a|journals/sigmod/SnodgrassGIMSU98|journals/sigmod/TsotrasJS98|journals/sigmod/Snodgrass99b|journals/sigmod/SnodgrassACFLLORRSV99|journals/tods/Snodgrass87|journals/tods/DyresonS98|journals/tods/CliffordDIJS97|journals/vldb/TorpJS00|journals/csur/McKenzieS91|journals/dr/Snodgrass99d|journals/dr/Snodgrass00|journals/dr/Snodgrass00b|journals/dr/Snodgrass00a|journals/dr/Snodgrass00d|journals/dr/Snodgrass00c|journals/dr/Snodgrass00e|journals/dr/Snodgrass99|conf/icde/DyresonS93|conf/icde/GendranoHRMS99|conf/icde/SooSJ94|conf/icde/JensenSS93|conf/icde/KlineS95|conf/icde/JensenS92|conf/er/JensenS95|conf/sigmod/McKenzieS87|conf/sigmod/AhnS86|conf/sigmod/SnodgrassA85|conf/vldb/BohlenSS96|conf/pods/Snodgrass84|conf/edbt/BohlenCST96|journals/sigmod/Snodgrass90|journals/sigmod/JensenCGSS92|journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a|journals/sigmod/Al-TahaSS93|journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94|journals/sigmod/PissinouSEMOPSTD94|journals/sigmod/Snodgrass86|journals/ipl/HsuS93|journals/is/AhnS88|journals/is/McKenzieS90|journals/is/DyresonS93|journals/is/JensenS96|journals/is/JensenSS94|journals/debu/StamS88|journals/gis/Al-TahaSS94|journals/isci/AhnS89|journals/computer/SnodgrassA86|journals/tocs/Snodgrass88|conf/pos/ShannonS90|conf/dagstuhl/BettiniDESW97|conf/dagstuhl/SnodgrassBJS97|conf/dagstuhl/JensenDBCEGGHJKKLMMNPPRSSSSSTTW97|conf/gis/Snodgrass92|conf/tdb/BohlenJS95|conf/sde/Snodgrass84;Université de Caen Basse Normandie;http://www.unicaen.fr/;N/A
Richard Troy;conf/ssdbm/ChiMSSTMM97;Karwan Institute of Higher Education;http://www.karwan.edu.af/;N/A
Richard W. Carr;conf/sosp/CarrH81;Iran University of Medical Sciences;http://www.iums.ac.ir/;N/A
Richard W. Conway;journals/cacm/ConwayMM72|conf/ifip/ConwayMM74;American University of Beirut;http://www.aub.edu.lb/;N/A
Richard W. Schaaf;journals/computer/ThomasFCSTTR85;Hanover College;http://www.hanover.edu/;N/A
Richard W. Selby;conf/sde/TaylorBCOSWWY88;ArcelorMittal;;N/A
Richard W. Watson;conf/berkeley/WatsonF79|conf/ac/Watson80a|conf/ac/Watson80b|conf/mss/GolubchikMW95;St. Petersburg State Polytechnical University;http://www.spbstu.ru/;N/A
Richard Warren;journals/jlp/HermenegildoWD92;Symbiosis International University;http://www.siu.edu.in/;N/A
Richard Washington;conf/ijcai/Hayes-RothWHHS89;Universidad Autónoma de Nuevo León;http://www.uanl.mx/;N/A
Richard Weber;journals/ki/WeberZ91;American-European School of Management ;http://www.aesom.com/;N/A
Richard Wheeler;conf/usenix/LoVersoINNMW93;Universitas Siliwangi;http://www.unsil.ac.id/;N/A
Richard Winter;conf/icde/ONeilWFCM98;Jinnah University for Women;http://www.juw.edu.pk/;N/A
Richard Y. Kain;journals/tc/TongK91|conf/srds/TongK88;Tokyo Dental College;http://www.tdc.ac.jp/;N/A
Richard Y. Wang;journals/tkde/WangSF95|conf/icde/WangKM93|journals/cacm/WandW96|journals/cacm/Wang98;Tabari Institute of Higher Education;http://www.tabari.ac.ir/ ;N/A
Richardo Duhne;journals/cacm/SeveranceD76;St. Petersburg State Polytechnical University;http://www.spbstu.ru/;N/A
Richmond H. Thomason;conf/aaai/HortyTT87|conf/ijcai/TouretzkyHT87;ArcelorMittal;;N/A
Rick Caccia;journals/debu/HellersteinSC99;Arkansas State University, Mountain Home;http://www.asumh.edu/;N/A
Rick Evertsz;conf/ijcai/Evertsz91;Da-Yeh University;http://www.dyu.edu.tw/;N/A
Rick Garvin;journals/cn/AndersonG95;Higher Institute of Business Administration;http://www.hiba.edu.sy/;N/A
Rick Greer;conf/ssdbm/Greer83;Universidade Estadual de Campinas;http://www.unicamp.br/;N/A
Rick Kazman;journals/cn/CarriereK97;Universidad Técnica Estatal de Quevedo;http://www.uteq.edu.ec/;N/A
Rick Kjeldsen;journals/aim/CohenDDGKLL85;Universidad Técnica Estatal de Quevedo;http://www.uteq.edu.ec/;N/A
Rick Rasmussen;journals/tkde/DeWittGSBHR90;Catholic University in Ruzomberok;http://www.ku.sk/;N/A
Rick Stellwagen;conf/icde/HuS95;Chongqing Three Gorges University;http://www.sanxiau.edu.cn/;N/A
Rick Vicik;journals/debu/ONeilAVVY94;Ecole des Ingénieurs de la Ville de Paris;http://www.eivp-paris.fr/;N/A
Ricky K. Taira;journals/tkde/HsuCT96|journals/tkde/ChuHCT98|journals/tkde/CardenasITBB93|journals/vldb/ChuIT94|journals/debu/CardenasTCB93|conf/vldb/ChuITB92|journals/is/ChuCT95;Huawei;;N/A
Ricky Overmyer;journals/sigmod/OvermyerS82;Quantum-Veritas International University;http://www.qvius.edu/;N/A
Rida A. Bazzi;conf/wdag/Bazzi96;Lyceum of the Philippines University;http://www.lpu.edu.ph/;N/A
Rie Kubota Ando;conf/sigir/Ando00;Pomorsk State University;http://www.pomorsu.ru/;N/A
Rieko Kadobayashi;journals/monet/KadobayashiT96;Quantum-Veritas International University;http://www.qvius.edu/;N/A
Rikio Onai;journals/ngc/OnaiASMM85|conf/fgcs/MurakamiKO84;Université Hassan Ier - Settat;http://www.uh1.ac.ma/;N/A
Rimon Barr;conf/vldb/ShanmugasundaramSBCLPR00;Lancaster University Ghana;http://www.lancaster.edu.gh/;N/A
Rina Dechter;conf/pods/Dechter87|journals/ai/DechterP89|journals/ai/SchwalbD97|journals/ai/DechterMP91|journals/ai/DechterP87|journals/ai/DechterM94|journals/ai/DechterP92|journals/ai/Dechter90|journals/ai/Dechter92|journals/jacm/DechterP85|journals/jacm/BeekD97|journals/jcss/Dechter90|conf/kr/DechterMP89|conf/iclp/Ben-EliyahuD92|conf/ijcai/DechterP85|conf/ijcai/CollinDK91; Huaihua University;http://www.hhu.edu.cn/;N/A
Rina Panigrahy;conf/stoc/FederMPOW00;Kolej Universiti Insaniah;http://www.kuin.edu.my/;N/A
Riqiang Shan;conf/icde/LiuYGS98;Halmstad University College;http://www.hh.se/;N/A
Rishiyur S. Nikhil;journals/tods/BunemanFN82|conf/icde/NikhilH91|conf/dbpl/Nikhil87|journals/tc/ArvindN90|journals/sigplan/HudakPWBFFGHHJKNPP92|journals/toplas/ArvindNP89|conf/db-workshops/Nikhil85|conf/db-workshops/BunemanN82|conf/fpca/Nikhil85;Cyberjaya University College of Medical Science;http://www.cybermed.edu.my/;N/A
Rita C. Summers;conf/sigmod/FernandezSC75|conf/vldb/FernandezSL75|journals/is/WoodSF79|conf/pacific/SummersF75;Indian Institute of Technology, Guwahati;http://www.iitg.ernet.in/;N/A
Rita F. Bergman;conf/ssdbm/HeilerB83;Japan Advanced Institute of Science and Technology;http://www.jaist.ac.jp/;N/A
Rita M. M. De Caluwe;journals/is/VandenbergheSCK89;Al-Yamamah College;http://www.alyamamah.edu.sa/;N/A
Rita Mannss;conf/fodo/KriegelMO85;Dongfeng Motor Group;;N/A
Ritu Agarwal;journals/ijmms/AgarwalT92;Kia Motors;;N/A
Rivi Sherman;journals/tse/HarelLNPPSST90|conf/icse/HarelLNPPSS88|conf/lics/HarelPSS87;British Columbia Institute of Technology;http://www.bcit.ca/;N/A
Rivka Ladin;conf/icde/ZouSL98|conf/sigmod/DayalHL90|conf/vldb/DayalHL91|journals/algorithmica/LadinLS88|journals/tocs/LadinLSG92|conf/podc/LadinLS90|conf/podc/LiskovL86|conf/jcdkb/HsuLM88|conf/icdcs/LadinL92;Plymouth State College;http://www.plymouth.edu/;N/A
Rob Barrett;conf/chi/BarrettMK97;Universidad Autónoma de Nuevo León;http://www.uanl.mx/;N/A
Rob Bell;conf/icde/AtchanBT89|conf/icde/BellAD88;Hanover College;http://www.hanover.edu/;N/A
Rob Cuthbertson;conf/ids/DurandBCFMSS92;Grodno State University Yanka Kupaly;http://www.grsu.by/;N/A
Rob Gerritsen;conf/sigmod/LeeG78|conf/vldb/GambinoG77|journals/cacm/Gerritsen75;University of Medicine and Pharmacy of Targu Mures;http://www.umftgm.ro/;N/A
Rob Gerth;conf/caap/HuizingGR88;Sony;;N/A
Rob Golding;conf/sigmod/Golding95;China Railway and Engineering Group;;N/A
Rob Kling;journals/jasis/CoviK96|journals/ac/KlingS82;Université Chrétienne Bilingue du Congo;http://www.ucbc.org/;N/A
Rob L. W. van de Weg;conf/iwdm/KerstenAHKW87;Zhengzhou University of Technology;http://www.zzut.edu.cn/;N/A
Rob Pezzoli;conf/sigmod/BukhresCP93|journals/computer/BukhresCDEP93;Oracle Corporation;;N/A
Rob Sargent;conf/ssdbm/SargentFCSMLC96;Ecole Nationale Supérieure du Pétrole et des Monteurs;http://www.ifp.fr/EC/EC000GP1.html;N/A
Rob Scott;conf/ride/ButricoCGMPSCCFSSWZ00;ChemChina;;N/A
Rob Wilkins;conf/ht/LewisDGHW96;University of Leeds;http://www.leeds.ac.uk/;N/A
Robbert van Renesse;journals/cacm/RenesseBM96|journals/csur/TanenbaumR85|journals/computer/MullenderRTRS90|conf/icdcs/RenesseT88;Universidad Nacional de General Sarmiento;http://www.ungs.edu.ar/;N/A
Robert A. Burnett;conf/ssdbm/BurnettT81|conf/ssdbm/BurnettCT83;Da-Yeh University;http://www.dyu.edu.tw/;N/A
Robert A. Di Paola;journals/jacm/Paola69a|journals/jacm/Paola73;Panteios University of Economics and Political Sciences Athens;http://www.panteion.gr/;N/A
Robert A. Gumaer;journals/ibmsj/TengG84;Schiller International University, Paris;http://www.schillerparis.com/;N/A
Robert A. Hummel;journals/computer/RigoutsosH92|journals/ijmms/SchockenH93;Universidad Albert Einstein;http://www.uae.edu.sv/;N/A
Robert A. Kirsch II;journals/cacm/DolkK87;Fachhochschule Düsseldorf;http://www.fh-duesseldorf.de/;N/A
Robert A. Kowalski;conf/vldb/KowalskiSS87|journals/ai/KowalskiK71|journals/cacm/DeliyanniK79|journals/cacm/Kowalski79|journals/cacm/SergotSKKHC86|journals/jacm/EmdenK76|journals/jacm/Kowalski75|journals/jlp/Kowalski92|journals/ngc/KowalskiS86|conf/adbt/Kowalski77|conf/slp/KowalskiS94|conf/bncod/Kowalski84|conf/ifip/Kowalski83|conf/ifip/Kowalski74|conf/iclp/EshghiK89|conf/iclp/KowalskiS90;Lockheed Martin;;N/A
Robert A. Morris 0001;conf/ijcai/MorrisSK93;Universität Fridericana Karlsruhe (Technische Hochschule);http://www.uni-karlsruhe.de/;N/A
Robert A. Ogilive;conf/sigmod/BehymerOM74;Southeastern Oklahoma State University;http://www.sosu.edu/;N/A
Robert A. Schumacker;journals/csur/SutherlandSS74;Bayer;;N/A
Robert A. Wagner;journals/jacm/LowranceW75|journals/jacm/WagnerF74|conf/stoc/Wagner75;University of Wisconsin - Stout;http://www.uwstout.edu/;N/A
Robert A. Weida;journals/tkde/MaysLDW91;Ecole Centrale de Lyon;http://www.ec-lyon.fr/;N/A
Robert A. Yates;journals/ai/YatesRH70;Universität Fridericana Karlsruhe (Technische Hochschule);http://www.uni-karlsruhe.de/;N/A
Robert A. Yost;journals/tods/ChamberlinAKLMPSSSWY81|conf/icde/Yost88|conf/vldb/ChamberlinGY81|journals/cacm/ChamberlinABGKLLMPPSSSTWY81|journals/debu/HaasSBDLLMMNWY82|journals/ibmsj/BlasgenACGKLLMPPSSSSTWY81|journals/computer/AstrahanBCGKLLMPPSSSSTTWY79|journals/tocs/LindsayHMWY84|conf/sosp/LindsayHMWY83|conf/jcdkb/WilliamsDHLLNOSWWY82;Chonbuk Sanup University of Technology (Howon University);http://www.howon.ac.kr/;N/A
Robert Armstrong;conf/icde/Armstrong97; Huaihua University;http://www.hhu.edu.cn/;N/A
Robert B. Cooper;journals/tods/CooperS84;Christian Dior;;N/A
Robert B. Doorenbos;journals/jiis/PerkowitzDEW97|conf/agents/DoorenbosEW97|conf/aaai/Doorenbos94|conf/ijcai/KushmerickWD97;Universidade Estadual de Maringá;http://www.uem.br/;N/A
Robert B. France;conf/esec/FranceD89|conf/uml/EvansFLR98;Moody Bible Institute;http://www.moody.edu/;journals/tods/ChakravarthyGM90|conf/vldb/DeutschPT99|journals/sigmod/Son88a|conf/ssdbm/KingJW94
Robert B. Hagmann;journals/tods/HagmannF86|conf/vldb/Garcia-MolinaPH90|conf/vldb/Hagmann86|journals/tc/Hagmann86|conf/sosp/Hagmann87;University of Texas at Brownsville;http://www.utb.edu/;N/A
Robert B. Jackson;conf/caise/JacksonEW94;Aluminum Corporation of China;;N/A
Robert B. K. Dewar;journals/cacm/Dewar75|journals/toplas/DewarGLSS79|journals/toplas/DewarSW82;Universidad Adolfo Ibáñez;http://www.uai.cl/;N/A
Robert B. Ross;journals/tods/LakshmananLRS97;Dell;;N/A
Robert B. Stam;journals/debu/StamS88;Universidade Vale do Rio Doce;http://www.univale.br/;N/A
Robert B. Tilove;journals/tc/Tilove80;Pamir University;http://www.pamir.edu.af/;N/A
Robert Balzer;conf/icde/BalzerGN84|conf/er/Balzer79|conf/vldb/BalzerDFS82|journals/ai/StefikABBBHS82|journals/cacm/SwartoutB82|journals/tse/BalzerGW78|journals/tse/Balzer85|journals/tse/Balzer81|journals/computer/BalzerCG83|conf/eds/BrodieBWBM84|conf/aaai/BalzerELW80|conf/aaai/BalzerDMN83|conf/ijcai/Balzer85;British Columbia Institute of Technology;http://www.bcit.ca/;N/A
Robert Barnes;journals/sigmod/BarclayBGS94;Catholic University in Ruzomberok;http://www.ku.sk/;N/A
Robert Bennett;conf/iopads/AcharyaUBMBHSS96;Al al-Bayt University;http://www.aabu.edu.jo/;N/A
Robert Bogdanowicz;conf/iwdm/BogdanowiczCHRSS83;Sinopharm;;N/A
Robert Bretl;conf/pos/BretlOSSV98;Wuhan University;http://www.whu.edu.cn/;N/A
Robert Brown;conf/vldb/BrownP83;Gifu University for Education and Languages;http://www.gifu-kyoiku.ac.jp/;N/A
Robert C. Berwick;journals/ml/BerwickP87;Kolej Universiti Insaniah;http://www.kuin.edu.my/;N/A
Robert C. Daley;journals/cacm/BensoussanCD72|journals/cacm/DaleyD68;Unilever;;N/A
Robert C. Goldstein;journals/tkde/GoldsteinS94|journals/tkde/GoldsteinW97|journals/tods/StoreyCDGS97|journals/tods/StoreyG88|conf/er/GolgsteinS89|conf/er/StoreyGCD93|conf/er/GoldsteinS91|conf/sigmod/GoldsteinS70;Dalhousie University;http://www.dal.ca/;N/A
Robert C. Gunkel Jr.;conf/ssdbm/MontgomeryGBSK81;Instituto Universitario de Ciencias de la Salud Fundación H.A. Barceló;http://www.barcelo.edu.ar/;N/A
Robert C. Holte;journals/ai/PorterBH90|conf/ijcai/HolteAP89;Universität Fridericana Karlsruhe (Technische Hochschule);http://www.uni-karlsruhe.de/;N/A
Robert C. Miller;journals/cn/MillerB98|journals/tse/MyersMMFFKMKD97;Shandong Weiqiao Pioneering Group;;N/A
Robert C. Moore;journals/ai/Moore85|conf/aaai/Moore82;Magna International;;N/A
Robert C. Steinke;conf/pods/AgrawalAS97;Catholic University of Pusan;http://www.cup.ac.kr/;N/A
Robert C. Tekampe;conf/iwdm/KerrSWMTT85;University of Adelaide;http://www.adelaide.edu.au/;N/A
Robert C. Vreeland;conf/dl/DempseyV97;Université Gaston Berger Saint-Louis;http://www.ugb.sn/;N/A
Robert Cailliau;journals/en/Berners-LeeCGP92|journals/cacm/Berners-LeeCLNS94;Catholic University in Ruzomberok;http://www.ku.sk/;N/A
Robert Cartwright;journals/tcs/YouCL96;University of National and World Economy;http://www.unwe.acad.bg/;N/A
Robert Cooley;journals/kais/CooleyMS99;National Institute of Technology, Trichy;http://www.nitt.edu/;N/A
